Province/State,Country/Region,Date,Confirmed,Deaths,Recovered,Active,WHO Region,TrueConfirmed,Anomaly
0,Egypt,2020-05-07,7981,482,1887,5612,Eastern Mediterranean,7981,False
0,Romania,2020-06-03,19669,1296,13800,4573,Europe,19669,False
0,Serbia,2020-06-10,12031,251,11348,432,Europe,12031,False
New Brunswick,Canada,2020-06-19,164,2,0,162,Americas,164,False
0,Russia,2020-06-16,544725,7274,293780,243671,Europe,544725,False
0,Nigeria,2020-06-01,10578,299,3122,7157,Africa,10578,False
0,Ireland,2020-02-07,0,0,0,0,Europe,0,False
Anguilla,United Kingdom,2020-06-10,3,0,3,0,Europe,3,False
0,West Bank and Gaza,2020-04-04,217,1,21,195,Eastern Mediterranean,217,False
0,Finland,2020-05-23,6568,306,4800,1462,Europe,6568,False
0,Liberia,2020-05-06,178,20,75,83,Africa,178,False
0,Eritrea,2020-04-29,39,0,19,20,Africa,39,False
British Columbia,Canada,2020-02-01,1,0,0,1,Americas,1,False
0,Slovenia,2020-03-08,16,0,0,16,Europe,16,False
0,Czechia,2020-05-19,8647,302,5726,2619,Europe,8647,False
Cayman Islands,United Kingdom,2020-04-10,45,1,6,38,Europe,45,False
0,Egypt,2020-05-04,6813,436,1632,4745,Eastern Mediterranean,6813,False
0,Saudi Arabia,2020-06-12,119942,893,81029,38020,Eastern Mediterranean,119942,False
Hebei,China,2020-04-25,328,6,0,322,Western Pacific,328,False
0,Kosovo,2020-05-14,944,29,690,225,Europe,944,False
0,Moldova,2020-02-15,0,0,0,0,Europe,0,False
0,Portugal,2020-04-28,24322,948,1389,21985,Europe,24322,False
Reunion,France,2020-04-11,388,0,40,348,Europe,388,False
New South Wales,Australia,2020-03-16,171,2,4,165,Western Pacific,171,False
South Australia,Australia,2020-07-01,443,4,436,3,Western Pacific,443,False
0,Uzbekistan,2020-02-08,0,0,0,0,Europe,0,False
0,Suriname,2020-03-13,0,0,0,0,Americas,0,False
0,Angola,2020-05-17,48,2,17,29,Africa,48,False
Chongqing,China,2020-03-10,576,6,547,23,Western Pacific,576,False
0,Eritrea,2020-04-06,31,0,0,31,Africa,31,False
0,Taiwan*,2020-03-21,153,2,28,123,Western Pacific,153,False
0,Austria,2020-04-12,13945,350,6987,6608,Europe,13945,False
0,Cyprus,2020-06-28,994,19,833,142,Europe,994,False
0,New Zealand,2020-04-19,1431,12,912,507,Western Pacific,1431,False
0,Taiwan*,2020-07-27,462,7,440,15,Western Pacific,462,False
0,Bahamas,2020-07-15,119,11,91,17,Americas,119,False
0,Lesotho,2020-04-02,0,0,0,0,Africa,0,False
0,Albania,2020-04-08,400,22,154,224,Europe,400,False
0,Angola,2020-05-16,48,2,17,29,Africa,48,False
0,Lithuania,2020-07-17,1908,79,1595,234,Europe,1908,False
0,Papua New Guinea,2020-07-26,62,0,11,51,Western Pacific,62,False
0,Denmark,2020-03-09,90,0,1,89,Europe,90,False
0,Serbia,2020-02-05,0,0,0,0,Europe,0,False
0,Timor-Leste,2020-04-17,18,0,0,18,South-East Asia,18,False
0,Dominica,2020-03-13,0,0,0,0,Americas,0,False
Victoria,Australia,2020-06-02,1670,19,1569,82,Western Pacific,1670,False
0,Laos,2020-02-27,0,0,0,0,Western Pacific,0,False
Australian Capital Territory,Australia,2020-03-26,53,0,1,52,Western Pacific,53,False
0,Somalia,2020-04-09,12,1,1,10,Eastern Mediterranean,12,False
0,Dominica,2020-06-10,18,0,16,2,Americas,18,False
Northwest Territories,Canada,2020-04-30,5,0,0,5,Americas,5,False
0,Morocco,2020-03-20,77,3,1,73,Eastern Mediterranean,77,False
0,Cyprus,2020-04-05,446,9,37,400,Europe,446,False
0,Denmark,2020-06-25,12636,603,11460,573,Europe,12636,False
Zhejiang,China,2020-07-17,1270,1,1267,2,Western Pacific,1270,False
0,Ukraine,2020-04-27,9009,220,864,7925,Europe,9009,False
0,Algeria,2020-05-07,5182,483,2323,2376,Africa,5182,False
0,Monaco,2020-06-11,99,4,93,2,Europe,99,False
0,Slovenia,2020-05-21,1468,106,1340,22,Europe,1468,False
0,India,2020-02-03,3,0,0,3,South-East Asia,3,False
0,Tajikistan,2020-03-09,0,0,0,0,Europe,0,False
Bermuda,United Kingdom,2020-05-31,140,9,92,39,Europe,140,False
0,Malaysia,2020-06-09,8336,117,6975,1244,Western Pacific,8336,False
0,Latvia,2020-06-23,1111,30,903,178,Europe,1111,False
0,Chad,2020-05-22,611,58,196,357,Africa,611,False
0,Georgia,2020-06-09,818,13,686,119,Europe,818,False
0,South Korea,2020-06-10,11947,276,10654,1017,Western Pacific,11947,False
Hong Kong,China,2020-06-22,1161,5,1078,78,Western Pacific,1161,False
0,Ukraine,2020-02-05,0,0,0,0,Europe,0,False
0,San Marino,2020-05-09,637,41,126,470,Europe,637,False
0,Georgia,2020-05-05,604,9,240,355,Europe,604,False
0,Russia,2020-04-09,10131,76,698,9357,Europe,10131,False
0,Bangladesh,2020-02-14,0,0,0,0,South-East Asia,0,False
0,Botswana,2020-06-27,92,1,25,66,Africa,92,False
0,Greece,2020-06-22,3287,190,1374,1723,Europe,3287,False
0,Vietnam,2020-05-21,324,0,266,58,Western Pacific,324,False
0,Nepal,2020-03-19,1,0,1,0,South-East Asia,1,False
0,India,2020-03-04,28,0,3,25,South-East Asia,28,False
0,Panama,2020-07-12,45633,909,23039,21685,Americas,45633,False
0,Malta,2020-06-04,622,9,576,37,Europe,622,False
Tianjin,China,2020-07-05,199,3,194,2,Western Pacific,199,False
0,Morocco,2020-03-13,7,1,1,5,Eastern Mediterranean,7,False
New South Wales,Australia,2020-04-26,3002,34,2208,760,Western Pacific,3002,False
British Columbia,Canada,2020-01-28,1,0,0,1,Americas,1,False
0,Russia,2020-03-19,199,1,9,189,Europe,199,False
0,Kuwait,2020-04-06,665,1,103,561,Eastern Mediterranean,665,False
0,Saint Lucia,2020-07-05,22,0,19,3,Americas,22,False
Xinjiang,China,2020-07-12,76,3,73,0,Western Pacific,76,False
0,Guatemala,2020-06-06,6792,230,1133,5429,Americas,6792,False
0,Belarus,2020-02-20,0,0,0,0,Europe,0,False
0,South Africa,2020-02-19,0,0,0,0,Africa,0,False
0,Guatemala,2020-04-12,155,5,19,131,Americas,155,False
0,Togo,2020-05-27,395,13,183,199,Africa,395,False
Victoria,Australia,2020-07-22,7125,49,3298,3778,Western Pacific,7125,False
0,Senegal,2020-04-23,479,6,257,216,Africa,479,False
Shandong,China,2020-07-16,794,7,785,2,Western Pacific,794,False
0,Mali,2020-06-10,1667,96,948,623,Africa,1667,False
0,Liechtenstein,2020-07-13,84,1,82,1,Europe,84,False
0,Bahrain,2020-04-19,1881,7,759,1115,Eastern Mediterranean,1881,False
Xinjiang,China,2020-02-26,76,2,34,40,Western Pacific,76,False
0,Cuba,2020-05-14,1830,79,1383,368,Americas,1830,False
Henan,China,2020-05-16,1276,22,0,1254,Western Pacific,1276,False
Quebec,Canada,2020-05-20,44784,3719,0,41065,Americas,44784,False
0,Serbia,2020-04-17,5690,110,534,5046,Europe,5690,False
0,France,2020-02-24,12,1,4,7,Europe,12,False
0,Czechia,2020-03-22,1120,1,6,1113,Europe,1120,False
Guizhou,China,2020-03-19,146,2,144,0,Western Pacific,146,False
0,Grenada,2020-01-27,0,0,0,0,Americas,0,False
0,Iraq,2020-07-24,104711,4212,71268,29231,Eastern Mediterranean,104711,False
0,Guinea,2020-04-13,319,0,17,302,Africa,319,False
Beijing,China,2020-05-07,593,9,560,24,Western Pacific,593,False
Turks and Caicos Islands,United Kingdom,2020-07-02,44,2,11,31,Europe,44,False
Quebec,Canada,2020-02-15,0,0,0,0,Americas,0,False
0,Mozambique,2020-03-14,0,0,0,0,Africa,0,False
0,Slovakia,2020-03-15,54,0,0,54,Europe,54,False
0,Somalia,2020-05-01,601,28,31,542,Eastern Mediterranean,601,False
0,Tajikistan,2020-02-04,0,0,0,0,Europe,0,False
0,Barbados,2020-04-03,51,0,0,51,Americas,51,False
0,Azerbaijan,2020-04-18,1373,18,590,765,Europe,1373,False
Jilin,China,2020-05-27,155,2,133,20,Western Pacific,155,False
0,Lebanon,2020-07-22,3104,43,1607,1454,Eastern Mediterranean,3104,False
0,South Sudan,2020-02-04,0,0,0,0,Africa,0,False
0,Austria,2020-05-21,16404,633,14951,820,Europe,16404,False
0,Congo (Kinshasa),2020-02-03,0,0,0,0,Africa,0,False
0,Peru,2020-03-25,480,9,1,470,Americas,480,False
Falkland Islands (Malvinas),United Kingdom,2020-02-14,0,0,0,0,Europe,0,False
Sichuan,China,2020-07-20,603,3,593,7,Western Pacific,603,False
0,France,2020-03-03,204,4,12,188,Europe,204,False
0,Slovakia,2020-06-19,1576,28,1447,101,Europe,1576,False
0,Indonesia,2020-02-27,0,0,0,0,South-East Asia,0,False
0,Tajikistan,2020-04-30,15,0,0,15,Europe,15,False
Guizhou,China,2020-07-24,147,2,145,0,Western Pacific,147,False
0,Argentina,2020-04-12,2142,90,468,1584,Americas,2142,False
0,Burma,2020-05-20,199,6,108,85,South-East Asia,199,False
0,Timor-Leste,2020-02-12,0,0,0,0,South-East Asia,0,False
Henan,China,2020-05-02,1276,22,0,1254,Western Pacific,1276,False
Henan,China,2020-07-24,1276,22,0,1254,Western Pacific,1276,False
Tianjin,China,2020-05-08,191,3,186,2,Western Pacific,191,False
0,Antigua and Barbuda,2020-02-19,0,0,0,0,Americas,0,False
0,Finland,2020-07-06,7257,329,6700,228,Europe,7257,False
0,Liberia,2020-06-20,601,33,254,314,Africa,601,False
0,Costa Rica,2020-07-11,7231,28,2220,4983,Americas,7231,False
Beijing,China,2020-05-09,593,9,565,19,Western Pacific,593,False
0,Congo (Brazzaville),2020-03-25,4,0,0,4,Africa,4,False
0,Mauritius,2020-05-15,332,10,322,0,Africa,332,False
0,Latvia,2020-05-05,896,17,348,531,Europe,896,False
0,Botswana,2020-07-19,522,1,48,473,Africa,522,False
0,Jordan,2020-02-06,0,0,0,0,Eastern Mediterranean,0,False
0,Czechia,2020-07-07,12685,351,7910,4424,Europe,12685,False
New Brunswick,Canada,2020-07-21,170,2,0,168,Americas,170,False
0,Peru,2020-07-03,295599,10226,185852,99521,Americas,295599,False
Tibet,China,2020-04-11,1,0,1,0,Western Pacific,1,False
0,Holy See,2020-04-27,9,0,2,7,Europe,9,False
0,Thailand,2020-07-04,3185,58,3066,61,South-East Asia,3185,False
French Polynesia,France,2020-07-17,62,0,60,2,Europe,62,False
0,Kuwait,2020-02-10,0,0,0,0,Eastern Mediterranean,0,False
0,Mauritius,2020-05-10,332,10,320,2,Africa,332,False
0,Benin,2020-07-14,1378,26,557,795,Africa,1378,False
Western Australia,Australia,2020-07-07,624,9,602,13,Western Pacific,624,False
Macau,China,2020-03-15,10,0,10,0,Western Pacific,10,False
0,Spain,2020-03-26,57786,4365,7015,46406,Europe,57786,False
0,Portugal,2020-02-13,0,0,0,0,Europe,0,False
Hong Kong,China,2020-06-24,1179,6,1086,87,Western Pacific,1179,False
Xinjiang,China,2020-02-23,76,2,28,46,Western Pacific,76,False
Anguilla,United Kingdom,2020-01-22,0,0,0,0,Europe,0,False
0,Algeria,2020-02-12,0,0,0,0,Africa,0,False
0,Finland,2020-02-11,1,0,0,1,Europe,1,False
0,Libya,2020-06-20,544,10,98,436,Eastern Mediterranean,544,False
Western Australia,Australia,2020-01-31,0,0,0,0,Western Pacific,0,False
0,Iran,2020-02-07,0,0,0,0,Eastern Mediterranean,0,False
0,South Sudan,2020-07-17,2191,43,1175,973,Africa,2191,False
0,Norway,2020-06-30,8879,250,8138,491,Europe,8879,False
0,Saint Lucia,2020-02-24,0,0,0,0,Americas,0,False
Turks and Caicos Islands,United Kingdom,2020-03-06,0,0,0,0,Europe,0,False
Reunion,France,2020-06-27,520,2,472,46,Europe,520,False
0,France,2020-06-09,187925,29237,68736,89952,Europe,187925,False
Henan,China,2020-07-18,1276,22,0,1254,Western Pacific,1276,False
Guizhou,China,2020-05-08,147,2,145,0,Western Pacific,147,False
0,Ecuador,2020-03-12,17,0,0,17,Americas,17,False
0,Antigua and Barbuda,2020-04-03,15,0,0,15,Americas,15,False
0,Mali,2020-03-14,0,0,0,0,Africa,0,False
New Brunswick,Canada,2020-06-09,147,1,0,146,Americas,147,False
Hebei,China,2020-02-11,239,2,0,237,Western Pacific,239,False
Western Australia,Australia,2020-04-25,549,8,478,63,Western Pacific,549,False
0,Russia,2020-01-24,0,0,0,0,Europe,0,False
0,Honduras,2020-03-23,30,0,0,30,Americas,30,False
Western Australia,Australia,2020-05-07,552,9,534,9,Western Pacific,552,False
0,Ecuador,2020-04-21,10398,520,1207,8671,Americas,10398,False
0,North Macedonia,2020-03-17,26,0,1,25,Europe,26,False
0,Japan,2020-06-19,17658,951,15844,863,Western Pacific,17658,False
South Australia,Australia,2020-01-28,0,0,0,0,Western Pacific,0,False
0,US,2020-05-10,1334084,80855,216169,1037060,Americas,1334084,False
Greenland,Greenland,2020-05-05,11,0,11,0,Europe,11,False
0,Costa Rica,2020-04-08,502,3,29,470,Americas,502,False
0,Pakistan,2020-01-31,0,0,0,0,Eastern Mediterranean,0,False
Henan,China,2020-01-22,5,0,0,5,Western Pacific,5,False
French Guiana,France,2020-03-04,0,0,0,0,Europe,0,False
0,France,2020-01-27,3,0,0,3,Europe,3,False
0,Moldova,2020-03-02,0,0,0,0,Europe,0,False
0,Grenada,2020-03-23,1,0,0,1,Americas,1,False
0,Ukraine,2020-02-18,0,0,0,0,Europe,0,False
0,Sri Lanka,2020-06-07,1835,11,941,883,South-East Asia,1835,False
Macau,China,2020-03-03,10,0,9,1,Western Pacific,10,False
0,Kazakhstan,2020-03-24,72,0,0,72,Europe,72,False
0,Sri Lanka,2020-06-28,2037,11,1661,365,South-East Asia,2037,False
0,Saint Kitts and Nevis,2020-04-14,14,0,0,14,Americas,14,False
0,Kuwait,2020-01-25,0,0,0,0,Eastern Mediterranean,0,False
Hebei,China,2020-01-27,18,1,0,17,Western Pacific,18,False
Gansu,China,2020-05-12,139,2,137,0,Western Pacific,139,False
0,Serbia,2020-06-23,13092,263,12054,775,Europe,13092,False
Guadeloupe,France,2020-07-13,190,14,157,19,Europe,190,False
Inner Mongolia,China,2020-07-02,238,1,237,0,Western Pacific,238,False
0,Latvia,2020-04-07,548,2,16,530,Europe,548,False
Tasmania,Australia,2020-03-26,47,0,3,44,Western Pacific,47,False
0,Nigeria,2020-06-16,17148,455,5623,11070,Africa,17148,False
Tianjin,China,2020-07-07,199,3,194,2,Western Pacific,199,False
Chongqing,China,2020-04-08,579,6,570,3,Western Pacific,579,False
Faroe Islands,Denmark,2020-05-05,187,0,185,2,Europe,187,False
0,El Salvador,2020-07-08,8566,235,5133,3198,Americas,8566,False
0,Mauritius,2020-05-23,332,10,322,0,Africa,332,False
Channel Islands,United Kingdom,2020-04-04,262,5,13,244,Europe,262,False
0,United Kingdom,2020-05-03,188465,28464,0,160001,Europe,188465,False
Hainan,China,2020-05-10,168,6,162,0,Western Pacific,168,False
Anguilla,United Kingdom,2020-03-31,2,0,0,2,Europe,2,False
Western Australia,Australia,2020-07-14,636,9,606,21,Western Pacific,636,False
0,Portugal,2020-02-04,0,0,0,0,Europe,0,False
Inner Mongolia,China,2020-03-29,95,1,74,20,Western Pacific,95,False
0,Ukraine,2020-04-18,5106,133,275,4698,Europe,5106,False
0,Libya,2020-05-08,64,3,24,37,Eastern Mediterranean,64,False
Faroe Islands,Denmark,2020-04-16,184,0,169,15,Europe,184,False
0,Antigua and Barbuda,2020-04-30,24,3,11,10,Americas,24,False
0,Somalia,2020-05-24,1594,61,204,1329,Eastern Mediterranean,1594,False
0,Morocco,2020-05-28,7643,202,5195,2246,Eastern Mediterranean,7643,False
0,Equatorial Guinea,2020-05-13,522,6,13,503,Africa,522,False
Hainan,China,2020-01-30,46,1,1,44,Western Pacific,46,False
Yunnan,China,2020-01-30,70,0,0,70,Western Pacific,70,False
Guizhou,China,2020-03-30,146,2,144,0,Western Pacific,146,False
0,Burundi,2020-07-25,361,1,279,81,Africa,361,False
Turks and Caicos Islands,United Kingdom,2020-05-28,12,1,10,1,Europe,12,False
0,Taiwan*,2020-05-27,441,7,419,15,Western Pacific,441,False
0,Poland,2020-03-19,355,5,1,349,Europe,355,False
French Guiana,France,2020-05-25,353,1,146,206,Europe,353,False
South Australia,Australia,2020-07-04,443,4,436,3,Western Pacific,443,False
0,Kosovo,2020-06-04,1142,30,871,241,Europe,1142,False
0,Algeria,2020-05-08,5369,488,2467,2414,Africa,5369,False
0,US,2020-06-05,1903907,110138,491706,1302063,Americas,1903907,False
Henan,China,2020-04-12,1276,22,0,1254,Western Pacific,1276,False
0,Lebanon,2020-03-24,318,4,8,306,Eastern Mediterranean,318,False
0,Kenya,2020-06-16,3860,105,1328,2427,Africa,3860,False
Guizhou,China,2020-07-18,147,2,145,0,Western Pacific,147,False
0,Kenya,2020-04-09,184,7,12,165,Africa,184,False
0,Georgia,2020-01-30,0,0,0,0,Europe,0,False
0,Cuba,2020-06-14,2248,84,1948,216,Americas,2248,False
0,Monaco,2020-07-09,108,4,96,8,Europe,108,False
0,Estonia,2020-07-07,1995,69,1880,46,Europe,1995,False
Quebec,Canada,2020-06-17,54263,5298,0,48965,Americas,54263,False
0,Argentina,2020-04-28,4127,207,1162,2758,Americas,4127,False
0,Egypt,2020-03-23,366,19,56,291,Eastern Mediterranean,366,False
0,Monaco,2020-02-29,1,0,0,1,Europe,1,False
0,Panama,2020-06-24,28030,547,14794,12689,Americas,28030,False
Bermuda,United Kingdom,2020-07-24,153,9,139,5,Europe,153,False
0,Equatorial Guinea,2020-04-18,79,0,4,75,Africa,79,False
0,South Africa,2020-03-07,1,0,0,1,Africa,1,False
0,Trinidad and Tobago,2020-03-13,0,0,0,0,Americas,0,False
0,Guinea-Bissau,2020-03-10,0,0,0,0,Africa,0,False
Mayotte,France,2020-04-30,539,4,235,300,Europe,539,False
0,Papua New Guinea,2020-07-20,19,1,8,10,Western Pacific,19,False
0,Czechia,2020-07-23,14800,365,9328,5107,Europe,14800,False
Australian Capital Territory,Australia,2020-03-27,62,0,1,61,Western Pacific,62,False
Liaoning,China,2020-05-10,147,2,144,1,Western Pacific,147,False
Qinghai,China,2020-07-07,18,0,18,0,Western Pacific,18,False
Tianjin,China,2020-04-19,189,3,174,12,Western Pacific,189,False
0,Ethiopia,2020-03-29,21,0,1,20,Africa,21,False
Shaanxi,China,2020-05-12,308,3,297,8,Western Pacific,308,False
0,Maldives,2020-02-16,0,0,0,0,South-East Asia,0,False
0,Cabo Verde,2020-05-23,371,3,142,226,Africa,371,False
Hubei,China,2020-03-09,67743,3008,46488,18247,Western Pacific,67743,False
0,Iceland,2020-06-20,1815,10,1794,11,Europe,1815,False
Newfoundland and Labrador,Canada,2020-01-24,0,0,0,0,Americas,0,False
Australian Capital Territory,Australia,2020-05-20,107,3,104,0,Western Pacific,107,False
Channel Islands,United Kingdom,2020-01-27,0,0,0,0,Europe,0,False
0,Yemen,2020-07-18,1581,443,701,437,Eastern Mediterranean,1581,False
British Virgin Islands,United Kingdom,2020-05-01,6,1,3,2,Europe,6,False
Martinique,France,2020-05-27,197,14,91,92,Europe,197,False
0,Portugal,2020-02-15,0,0,0,0,Europe,0,False
0,Burkina Faso,2020-06-08,890,53,765,72,Africa,890,False
0,France,2020-02-07,6,0,0,6,Europe,6,False
0,Saint Kitts and Nevis,2020-05-01,15,0,8,7,Americas,15,False
0,Yemen,2020-03-16,0,0,0,0,Eastern Mediterranean,0,False
Bermuda,United Kingdom,2020-05-22,128,9,81,38,Europe,128,False
0,Mauritania,2020-06-03,745,34,57,654,Africa,745,False
0,United Arab Emirates,2020-04-17,6302,37,1188,5077,Eastern Mediterranean,6302,False
0,Cyprus,2020-05-08,891,15,400,476,Europe,891,False
0,Belarus,2020-03-10,9,0,3,6,Europe,9,False
0,Ireland,2020-04-17,13980,530,77,13373,Europe,13980,False
0,Comoros,2020-04-04,0,0,0,0,Africa,0,False
Qinghai,China,2020-05-27,18,0,18,0,Western Pacific,18,False
0,Cote d'Ivoire,2020-05-02,1362,15,622,725,Africa,1362,False
0,Western Sahara,2020-04-19,6,0,0,6,Africa,6,False
Falkland Islands (Malvinas),United Kingdom,2020-05-30,13,0,13,0,Europe,13,False
0,Mauritania,2020-02-08,0,0,0,0,Africa,0,False
0,San Marino,2020-03-14,80,5,4,71,Europe,80,False
New South Wales,Australia,2020-05-22,3086,48,2653,385,Western Pacific,3086,False
0,Pakistan,2020-03-17,299,0,2,297,Eastern Mediterranean,299,False
0,Haiti,2020-07-26,7315,157,4365,2793,Americas,7315,False
0,Iran,2020-04-26,90481,5710,69657,15114,Eastern Mediterranean,90481,False
0,Antigua and Barbuda,2020-03-27,7,0,0,7,Americas,7,False
Anguilla,United Kingdom,2020-06-21,3,0,3,0,Europe,3,False
0,Egypt,2020-02-16,1,0,0,1,Eastern Mediterranean,1,False
0,Iraq,2020-01-25,0,0,0,0,Eastern Mediterranean,0,False
0,San Marino,2020-01-25,0,0,0,0,Europe,0,False
Martinique,France,2020-04-05,149,4,50,95,Europe,149,False
0,Congo (Brazzaville),2020-06-10,728,24,221,483,Africa,728,False
0,Togo,2020-06-23,576,13,384,179,Africa,576,False
0,Germany,2020-01-22,0,0,0,0,Europe,0,False
Mayotte,France,2020-03-02,0,0,0,0,Europe,0,False
South Australia,Australia,2020-03-11,9,0,2,7,Western Pacific,9,False
0,Oman,2020-04-18,1180,6,176,998,Eastern Mediterranean,1180,False
Manitoba,Canada,2020-04-10,230,3,0,227,Americas,230,False
0,Seychelles,2020-01-25,0,0,0,0,Africa,0,False
0,Nepal,2020-07-24,18374,44,12947,5383,South-East Asia,18374,False
0,Sweden,2020-02-16,1,0,0,1,Europe,1,False
Zhejiang,China,2020-06-20,1269,1,1267,1,Western Pacific,1269,False
0,Antigua and Barbuda,2020-03-30,7,0,0,7,Americas,7,False
Shanxi,China,2020-01-31,39,0,1,38,Western Pacific,39,False
0,Mozambique,2020-02-07,0,0,0,0,Africa,0,False
0,Guyana,2020-01-28,0,0,0,0,Americas,0,False
0,Bahamas,2020-02-04,0,0,0,0,Americas,0,False
0,Albania,2020-02-03,0,0,0,0,Europe,0,False
0,Kyrgyzstan,2020-01-26,0,0,0,0,Europe,0,False
0,Saint Kitts and Nevis,2020-03-26,2,0,0,2,Americas,2,False
0,El Salvador,2020-07-24,13792,379,7415,5998,Americas,13792,False
0,Bosnia and Herzegovina,2020-05-01,1781,70,755,956,Europe,1781,False
0,Bulgaria,2020-04-04,503,17,34,452,Europe,503,False
0,Estonia,2020-01-26,0,0,0,0,Europe,0,False
0,Zimbabwe,2020-04-06,10,1,0,9,Africa,10,False
Inner Mongolia,China,2020-03-14,75,1,71,3,Western Pacific,75,False
0,Finland,2020-06-22,7144,327,6400,417,Europe,7144,False
0,Sudan,2020-03-24,3,1,0,2,Eastern Mediterranean,3,False
0,Colombia,2020-04-27,5597,253,1210,4134,Americas,5597,False
0,Malta,2020-06-02,620,9,554,57,Europe,620,False
0,Cambodia,2020-07-23,202,0,142,60,Western Pacific,202,False
0,Nigeria,2020-05-16,5621,176,1472,3973,Africa,5621,False
Henan,China,2020-03-10,1272,22,0,1250,Western Pacific,1272,False
0,Guinea,2020-06-05,4060,23,2667,1370,Africa,4060,False
Curacao,Netherlands,2020-04-21,14,1,11,2,Europe,14,False
0,Syria,2020-07-27,674,40,0,634,Eastern Mediterranean,674,False
0,Holy See,2020-06-12,12,0,12,0,Europe,12,False
0,Slovakia,2020-07-02,1700,28,1466,206,Europe,1700,False
Guangxi,China,2020-05-25,254,2,252,0,Western Pacific,254,False
New Caledonia,France,2020-06-17,21,0,21,0,Europe,21,False
Faroe Islands,Denmark,2020-04-18,184,0,173,11,Europe,184,False
Sichuan,China,2020-07-13,599,3,587,9,Western Pacific,599,False
0,Bhutan,2020-02-09,0,0,0,0,South-East Asia,0,False
0,Rwanda,2020-03-19,8,0,0,8,Africa,8,False
0,Egypt,2020-02-26,1,0,0,1,Eastern Mediterranean,1,False
0,Cuba,2020-05-03,1649,67,827,755,Americas,1649,False
0,Colombia,2020-06-27,88591,2939,34999,50653,Americas,88591,False
0,Vietnam,2020-06-18,342,0,325,17,Western Pacific,342,False
0,Dominican Republic,2020-07-20,53956,993,25561,27402,Americas,53956,False
Prince Edward Island,Canada,2020-03-06,0,0,0,0,Americas,0,False
